"Benzene","lon","lat"
1.92718014983258,-73.4984683435821,45.6411851602901
0.908440224666377,-73.4992821224283,45.6659665010871
1.78280877006058,-73.5064097098922,45.6480040096534
2.2687501884346,-73.5124009460056,45.6010429556853
1.98630695404101,-73.5330822560815,45.6079982150995
2.15431978469885,-73.5282078123383,45.5884302513183
1.89191881978472,-73.5452349505627,45.5937969992714
1.51221348053598,-73.5906264378691,45.613061267101
2.17275301676755,-73.567169890138,45.6024362440324
1.29388380451092,-73.5830671342628,45.6351552000642
0.864346169997223,-73.5827673232505,45.6485719290038
1.06196640643614,-73.5738425787428,45.6518182019642
0.946146274525308,-73.6026799098529,45.6400053177791
0.949886913091205,-73.6228649173761,45.6263529515123
1.56868270404948,-73.616696651558,45.6090504918162
1.32291339230038,-73.6420426858463,45.6008846838716
1.05202868704281,-73.642377763722,45.5939038654011
1.45026507365857,-73.6355122144846,45.5819946763409
1.45312336297999,-73.6226397985802,45.5852515701162
1.74760282893847,-73.6103115403295,45.580943746894
1.66747371084861,-73.5914542534794,45.5769142989181
1.7015031141562,-73.5841902023803,45.5844303819526
1.55937912313204,-73.5731453720083,45.563482454447
1.58027375450371,-73.5590003540286,45.5809469756698
1.54938909789571,-73.5410666940154,45.5765338067702
1.43923575349782,-73.5275840711064,45.5583496122644
1.46152887133799,-73.5411082573225,45.5447334681086
1.65744175265029,-73.5537346736258,45.5528870441722
1.44509498877632,-73.5588805555769,45.5405305528926
1.37995205766572,-73.5855937626612,45.5540601283251
1.30225137740669,-73.5922784487843,45.5454656481026
1.1941431240671,-73.5801323233343,45.5404636912074
1.00305800974285,-73.5856171993906,45.5316746369189
1.48240819698791,-73.5737576254471,45.5266215303709
1.58385665461565,-73.5554977949692,45.523070618521
1.16121179526436,-73.5535996186797,45.5086987445494
1.3599652467703,-73.5740678842568,45.5087671096623
1.06294347236683,-73.6533326903049,45.5818731391427
1.21956957678316,-73.6614934174078,45.5728959958254
1.36281589564127,-73.6367958585089,45.5686794246568
1.49715184291089,-73.6245487777969,45.5553730041895
1.84230066071472,-73.6045816685127,45.5602524213255
1.49619015198338,-73.6054081703899,45.5361665470004
2.19103100477106,-73.6221255939719,45.5365674781643
1.06729039592001,-73.6248267894521,45.5234853803388
1.42541075853818,-73.6054462210284,45.5227103116126
1.20271665758137,-73.6147139677209,45.5113556272197
0.856794847797171,-73.6318001879373,45.5057468399026
1.02732944864474,-73.6193903362076,45.4965513142034
0.747090935934815,-73.6252904106007,45.4828866612937
1.32230251235521,-73.6450775288903,45.4917642726766
1.17710754556759,-73.6638261731074,45.5025975519035
1.41581808714953,-73.653394380393,45.5218995340889
1.39094427093648,-73.6430693598426,45.5322006487433
1.45835316759241,-73.6432023800815,45.5458389264067
1.35966058740233,-73.6607444816513,45.5504835152075
1.63489584406376,-73.6758309340752,45.5337913327874
1.61708048419675,-73.6818410642751,45.5330957592992
1.60689965493118,-73.7012239693382,45.5378633824137
1.37582726032791,-73.7188522958663,45.5280982352048
1.12171730840665,-73.6968872332418,45.5165623062998
0.999641971797642,-73.6893297173332,45.4963042144356
1.53578272425068,-73.5509067460893,45.5358030799721
1.49952284921101,-73.5845914346585,45.5148747887873
0.959991864950467,-73.5673554779094,45.4912748164896
0.918794917827193,-73.5944590843447,45.4877590843756
1.71660460242276,-73.6854553113835,45.4400200390065
1.44960414806486,-73.5631534894166,45.4723194854594
0.892418849744588,-73.5616738620867,45.4635966695398
1.13994319806201,-73.5818800952628,45.4642814256081
0.817584801009048,-73.5695617080579,45.4506259292289
0.821028549549023,-73.5833869388908,45.4373143628416
0.958708461496073,-73.5995972635003,45.4647700884823
1.13758740937633,-73.6159224611491,45.4751044829195
0.916488355305073,-73.6446103326059,45.4696247600021
0.802008006745642,-73.6633240716446,45.4740488873725
0.72074101230182,-73.6642100783681,45.4614575376899
1.18716565263176,-73.6865239452723,45.4468642913551
0.950142732875269,-73.7175226804487,45.4389084329716
0.995236152695721,-73.690586236637,45.4332290150234
1.06910397397476,-73.6518493250417,45.4396462802851
0.815784677970783,-73.6526959507983,45.4244891149973
0.999775318826584,-73.6271097902137,45.4242924138821
0.797994129285572,-73.6077588719478,45.424211168817
0.713177377421846,-73.6009404134772,45.44511882296
1.20885174628594,-73.7908548034793,45.5008986210075
1.22505279088988,-73.7985789775211,45.4861821937839
1.05644102805691,-73.8249061494019,45.4705779790146
1.18327610060868,-73.8242041714406,45.5024799694401
1.21170151920344,-73.8485023288421,45.4979299018075
1.10422378415711,-73.8686173024363,45.4809476688543
1.07605042081878,-73.8576920517077,45.4542493303424
1.06340732003212,-73.8803639046209,45.4576692730022
0.837643489342896,-73.9204084306577,45.4610972246486
0.801488111275563,-73.9282816309444,45.4249503418153
0.799012646826259,-73.9534048850143,45.4122214723109
1.05512680584434,-73.8812771090355,45.4405938620831
1.03594865337046,-73.8501412544821,45.4312113605068
0.953111812436982,-73.8159749741996,45.4358219645427
